Index,Location,Sex,Year,Mx,Upper,Lower
2132,New Mexico,Male,2012-01-01,200.1252789,211.7003967,193.4394451
2133,New Mexico,Male,2013-01-01,199.5657888,211.5800461,192.7780744
2134,New Mexico,Male,2014-01-01,202.786683,214.3005642,196.1819715
2135,New Mexico,Female,1980-01-01,166.9288956,172.0541599,161.6986628
2136,New Mexico,Female,1981-01-01,164.0806783,169.307988,159.0577421
2137,New Mexico,Female,1982-01-01,165.7385725,170.6635694,160.6836303
2138,New Mexico,Female,1983-01-01,164.2456047,168.9110216,159.2690872
2139,New Mexico,Female,1984-01-01,165.8126492,170.3241056,160.643893
2140,New Mexico,Female,1985-01-01,165.4146577,169.9274512,160.7610224
2141,New Mexico,Female,1986-01-01,165.6735064,170.1114837,160.5030296
2142,New Mexico,Female,1987-01-01,168.1474605,172.6894854,162.8619575
2143,New Mexico,Female,1988-01-01,166.6099226,171.3157499,161.9351678
2144,New Mexico,Female,1989-01-01,165.5194859,169.9494878,160.5319882
2145,New Mexico,Female,1990-01-01,163.4281437,167.9646506,158.3426921
2146,New Mexico,Female,1991-01-01,165.942109,170.6719911,160.7746306
2147,New Mexico,Female,1992-01-01,162.0624189,166.7244816,156.7950725
2148,New Mexico,Female,1993-01-01,165.4064009,170.0014393,160.1748262
2149,New Mexico,Female,1994-01-01,163.4112577,167.8830522,158.5384006
2150,New Mexico,Female,1995-01-01,166.9235581,171.5506552,162.1304745
2151,New Mexico,Female,1996-01-01,163.9860599,168.4992811,159.3353672
2152,New Mexico,Female,1997-01-01,161.4473984,165.6130074,156.9079634
2153,New Mexico,Female,1998-01-01,158.5154893,162.7366827,154.1120111
2154,New Mexico,Female,1999-01-01,159.638702,163.9008663,155.3666139
2155,New Mexico,Female,2000-01-01,157.6408995,161.6163391,153.6054251
2156,New Mexico,Female,2001-01-01,158.9564371,163.1192757,154.9924663
2157,New Mexico,Female,2002-01-01,156.9816982,160.8262948,153.2792044
2158,New Mexico,Female,2003-01-01,155.602977,159.3290762,151.7258662
2159,New Mexico,Female,2004-01-01,151.0680318,155.1094912,147.0349116
2160,New Mexico,Female,2005-01-01,150.8480584,154.9116764,147.1678328
2161,New Mexico,Female,2006-01-01,150.0285892,153.7973969,146.3033151
2162,New Mexico,Female,2007-01-01,145.6450069,149.5569415,142.2102914
2163,New Mexico,Female,2008-01-01,146.0665228,149.9485492,142.3640025
2164,New Mexico,Female,2009-01-01,144.2165893,148.3007442,140.4042423
2165,New Mexico,Female,2010-01-01,142.6660012,147.0720472,138.8954614
2166,New Mexico,Female,2011-01-01,142.4656204,146.725459,138.8242374
2167,New Mexico,Female,2012-01-01,141.1562986,145.5449081,137.225355
2168,New Mexico,Female,2013-01-01,140.3156239,144.7719658,136.6814687
2169,New Mexico,Female,2014-01-01,142.4968395,146.8859652,138.6630908
2170,New York,Male,1980-01-01,329.7697229,339.4437092,319.531131
2171,New York,Male,1981-01-01,321.8869408,330.4984375,311.4790116
2172,New York,Male,1982-01-01,314.3678055,323.8131867,304.2204637
2173,New York,Male,1983-01-01,314.2772251,323.1587677,304.1844732
2174,New York,Male,1984-01-01,313.4907701,322.8173525,303.484691
2175,New York,Male,1985-01-01,315.6588298,324.9852381,304.7420528
2176,New York,Male,1986-01-01,318.1811014,326.5214547,307.1027346
2177,New York,Male,1987-01-01,316.5624206,324.517898,305.1218892
2178,New York,Male,1988-01-01,316.8075837,324.0998179,305.4183216
2179,New York,Male,1989-01-01,312.4755996,319.4918397,300.079862
2180,New York,Male,1990-01-01,305.8624482,312.8082803,293.4149695
2181,New York,Male,1991-01-01,300.2318066,306.3417454,287.7102447
2182,New York,Male,1992-01-01,294.6675042,300.9839647,282.1223677
2183,New York,Male,1993-01-01,296.5615666,302.8990783,283.7746324
2184,New York,Male,1994-01-01,296.7463574,302.5212708,284.0101822
2185,New York,Male,1995-01-01,292.2956791,298.8475123,279.567551
2186,New York,Male,1996-01-01,281.7976127,288.0438138,269.7560973
2187,New York,Male,1997-01-01,270.4966238,276.2908436,259.6210184
2188,New York,Male,1998-01-01,263.9794075,270.0863188,253.1730253
2189,New York,Male,1999-01-01,262.1315108,268.6801829,252.3360608
2190,New York,Male,2000-01-01,258.7357245,265.9791435,250.4008792
2191,New York,Male,2001-01-01,255.8069948,263.5858097,247.6818461
2192,New York,Male,2002-01-01,250.5293876,258.3292033,242.7002354
2193,New York,Male,2003-01-01,243.5809193,251.7381287,237.0778153
2194,New York,Male,2004-01-01,237.4476643,245.8494289,231.452934
2195,New York,Male,2005-01-01,233.3498364,242.0809523,227.9055215
2196,New York,Male,2006-01-01,228.0047821,237.1023257,223.0382509
2197,New York,Male,2007-01-01,223.6304035,233.1261055,218.6387326
2198,New York,Male,2008-01-01,220.2698946,229.9405202,215.6476004
2199,New York,Male,2009-01-01,218.9627223,228.5940505,214.0552378
2200,New York,Male,2010-01-01,213.0846219,222.9856468,208.3683355
2201,New York,Male,2011-01-01,212.1374373,222.2956366,207.5240818
2202,New York,Male,2012-01-01,210.5672718,221.0711491,205.663171
2203,New York,Male,2013-01-01,209.3913573,220.387807,204.3328741
2204,New York,Male,2014-01-01,210.7109826,221.5812996,205.5083894
2205,New York,Female,1980-01-01,211.8394716,214.9472745,208.4483095
2206,New York,Female,1981-01-01,208.1675405,211.160845,204.8113164
2207,New York,Female,1982-01-01,205.3300767,208.2005325,201.9614079
2208,New York,Female,1983-01-01,204.9230302,207.7577733,201.5371554
2209,New York,Female,1984-01-01,205.3502683,208.1963304,201.8435079
2210,New York,Female,1985-01-01,205.1852717,207.8390065,201.6940233
2211,New York,Female,1986-01-01,205.4591926,208.2379049,201.9235558
2212,New York,Female,1987-01-01,205.9415932,208.4996906,201.9488824
2213,New York,Female,1988-01-01,206.3009231,209.0708074,202.0936235
2214,New York,Female,1989-01-01,203.2953579,205.9900101,198.9261706
2215,New York,Female,1990-01-01,201.5339649,204.0030304,197.4075894
2216,New York,Female,1991-01-01,200.0787665,202.7574263,195.8474515
2217,New York,Female,1992-01-01,197.292096,199.91925,192.9350839
2218,New York,Female,1993-01-01,197.5364084,200.3640867,193.4337085
2219,New York,Female,1994-01-01,196.7951382,199.4139834,192.566057
2220,New York,Female,1995-01-01,198.4765409,201.2178623,194.1162648
2221,New York,Female,1996-01-01,193.8796024,196.5549438,190.137419
2222,New York,Female,1997-01-01,188.9116055,191.5269564,185.5875298
2223,New York,Female,1998-01-01,186.2513949,188.8316423,183.1185575
2224,New York,Female,1999-01-01,185.2398579,187.8001375,182.3567967
2225,New York,Female,2000-01-01,181.7995874,184.3545334,179.1748696
2226,New York,Female,2001-01-01,181.7745486,184.2168675,179.2428429
2227,New York,Female,2002-01-01,177.8143049,180.3993297,175.238367
2228,New York,Female,2003-01-01,175.9480438,178.4208133,173.5938589
2229,New York,Female,2004-01-01,171.5626235,174.1385387,169.0831846
2230,New York,Female,2005-01-01,169.6364579,172.1010702,167.4569428
2231,New York,Female,2006-01-01,166.3445953,168.8372054,164.0344616
2232,New York,Female,2007-01-01,163.3753813,165.7624114,161.1048119
2233,New York,Female,2008-01-01,160.4315158,162.9457502,158.2480251
2234,New York,Female,2009-01-01,159.1405438,161.6527286,156.8903534
2235,New York,Female,2010-01-01,157.1392851,159.5248507,154.930923
2236,New York,Female,2011-01-01,157.3473712,160.1777598,155.0845414
2237,New York,Female,2012-01-01,155.7917194,158.608726,153.2979961
2238,New York,Female,2013-01-01,154.0710468,157.0907257,151.587344
2239,New York,Female,2014-01-01,154.0623384,156.9718443,151.4165704
2240,North Carolina,Male,1980-01-01,324.7542822,334.982298,314.8634616
2241,North Carolina,Male,1981-01-01,322.0411199,331.7502078,311.707089
2242,North Carolina,Male,1982-01-01,316.4244479,325.7048072,306.1262564
2243,North Carolina,Male,1983-01-01,318.1774008,327.2084296,307.5950118
2244,North Carolina,Male,1984-01-01,317.3097524,326.7019031,306.6675183
2245,North Carolina,Male,1985-01-01,321.2762319,329.3586988,310.2467211
2246,North Carolina,Male,1986-01-01,322.7286284,331.0788439,311.5120746
2247,North Carolina,Male,1987-01-01,321.7593322,330.1911568,310.4729897
2248,North Carolina,Male,1988-01-01,323.0834563,330.7798693,310.970053
2249,North Carolina,Male,1989-01-01,321.0733544,329.2682373,308.1931619
2250,North Carolina,Male,1990-01-01,316.7059706,324.3830796,303.9137176
2251,North Carolina,Male,1991-01-01,314.5245105,322.1595053,301.1367097
2252,North Carolina,Male,1992-01-01,312.3230211,319.3293141,299.0867714
2253,North Carolina,Male,1993-01-01,314.927345,322.5368193,301.2597862
2254,North Carolina,Male,1994-01-01,312.9719104,320.0934371,299.8188001
2255,North Carolina,Male,1995-01-01,312.4922387,319.6595727,299.1442933
2256,North Carolina,Male,1996-01-01,305.4045968,312.561389,292.957119
2257,North Carolina,Male,1997-01-01,296.7202004,303.4906783,284.7608812
2258,North Carolina,Male,1998-01-01,295.2744198,302.0327885,283.4476592
2259,North Carolina,Male,1999-01-01,292.6348111,300.1912015,282.0749039
2260,North Carolina,Male,2000-01-01,291.7601026,300.5900819,281.6009982
2261,North Carolina,Male,2001-01-01,287.9241227,296.9392271,279.0700727
2262,North Carolina,Male,2002-01-01,284.1703419,293.2887319,275.931706
2263,North Carolina,Male,2003-01-01,279.3079202,289.1979527,271.9873127
2264,North Carolina,Male,2004-01-01,271.1782845,280.8398748,264.1586822
2265,North Carolina,Male,2005-01-01,268.8372545,279.0586111,262.1952233
2266,North Carolina,Male,2006-01-01,265.569631,276.2633173,259.2360634
2267,North Carolina,Male,2007-01-01,260.1667595,270.846168,253.709106
2268,North Carolina,Male,2008-01-01,256.4561105,267.8604955,250.3099966
2269,North Carolina,Male,2009-01-01,252.905234,264.7455659,246.7106961
2270,North Carolina,Male,2010-01-01,250.0373809,261.6140905,244.122566
2271,North Carolina,Male,2011-01-01,248.8648897,260.9246547,242.9191522
2272,North Carolina,Male,2012-01-01,245.1493512,257.5937303,238.8170053
2273,North Carolina,Male,2013-01-01,245.2596445,257.9469241,239.0149808
2274,North Carolina,Male,2014-01-01,249.0053861,262.0141956,242.2754596
2275,North Carolina,Female,1980-01-01,168.7492954,171.7450111,165.2253062
2276,North Carolina,Female,1981-01-01,167.9846774,171.0729709,164.5890989
2277,North Carolina,Female,1982-01-01,167.6689116,170.4905993,163.9855885
2278,North Carolina,Female,1983-01-01,168.1198038,170.9089764,164.8574946
2279,North Carolina,Female,1984-01-01,170.133162,172.9403341,166.6625123
2280,North Carolina,Female,1985-01-01,172.3520841,175.2278829,168.6714126
2281,North Carolina,Female,1986-01-01,172.8947681,175.7422786,169.1926204
2282,North Carolina,Female,1987-01-01,174.7756737,177.6449388,171.0042669
2283,North Carolina,Female,1988-01-01,177.1333011,179.952738,172.9873169
2284,North Carolina,Female,1989-01-01,175.5992211,178.5096024,170.8941883
2285,North Carolina,Female,1990-01-01,174.5824264,177.5301341,170.4847826
2286,North Carolina,Female,1991-01-01,176.2092823,179.3403672,171.590651
2287,North Carolina,Female,1992-01-01,175.071371,178.275486,170.505004
2288,North Carolina,Female,1993-01-01,177.982884,181.2416157,173.1082177
2289,North Carolina,Female,1994-01-01,177.8229773,181.2163726,173.5928368
2290,North Carolina,Female,1995-01-01,179.9557541,183.1621581,175.5939202
2291,North Carolina,Female,1996-01-01,177.7771522,180.7882831,173.9878013
2292,North Carolina,Female,1997-01-01,176.559248,179.6996614,172.9109323
2293,North Carolina,Female,1998-01-01,174.2901304,177.1778314,170.9509793
2294,North Carolina,Female,1999-01-01,176.6228557,179.6670041,173.462691
2295,North Carolina,Female,2000-01-01,176.1708536,179.4171284,172.8312737
2296,North Carolina,Female,2001-01-01,177.7481165,180.8109482,174.6072494
2297,North Carolina,Female,2002-01-01,176.4935254,179.3960988,173.4804767
2298,North Carolina,Female,2003-01-01,175.6449778,178.7500126,172.3826314
2299,North Carolina,Female,2004-01-01,171.191146,174.379198,168.0101806
2300,North Carolina,Female,2005-01-01,171.7466179,174.8552358,168.7928471
2301,North Carolina,Female,2006-01-01,171.1367778,174.4457903,168.3190657
2302,North Carolina,Female,2007-01-01,167.910327,171.2000906,164.9701461
2303,North Carolina,Female,2008-01-01,166.602576,169.8783086,163.6108348
2304,North Carolina,Female,2009-01-01,166.2762587,169.4205391,163.3905666
2305,North Carolina,Female,2010-01-01,164.9719241,168.3606948,162.0567547
2306,North Carolina,Female,2011-01-01,165.479526,168.8964332,162.3350714
2307,North Carolina,Female,2012-01-01,165.8150944,169.3289658,162.4835117
2308,North Carolina,Female,2013-01-01,163.9150273,167.7023147,160.7793253
2309,North Carolina,Female,2014-01-01,166.4015577,170.3002285,162.8969954
2310,North Dakota,Male,1980-01-01,270.1606289,279.5797729,260.8822186
2311,North Dakota,Male,1981-01-01,267.8191974,276.8426872,258.1277257
2312,North Dakota,Male,1982-01-01,264.3777661,273.8699449,254.6235125
2313,North Dakota,Male,1983-01-01,265.4048858,273.5409335,255.7826795
2314,North Dakota,Male,1984-01-01,266.6465798,275.3525486,256.9761999
2315,North Dakota,Male,1985-01-01,268.4435313,276.9168084,258.582076
2316,North Dakota,Male,1986-01-01,270.1375341,278.7287386,260.0699818
2317,North Dakota,Male,1987-01-01,269.8530974,278.5414305,259.8472062
2318,North Dakota,Male,1988-01-01,271.4822755,279.1252305,260.6576453
2319,North Dakota,Male,1989-01-01,269.9268977,277.6025978,258.1543274
2320,North Dakota,Male,1990-01-01,267.310344,274.91448,255.7848177
2321,North Dakota,Male,1991-01-01,266.1874384,273.5580814,254.7380589
2322,North Dakota,Male,1992-01-01,264.6396599,272.1062278,252.8087075
2323,North Dakota,Male,1993-01-01,267.5057205,274.9050286,255.2902291
2324,North Dakota,Male,1994-01-01,267.0553451,274.7884538,254.8482854
2325,North Dakota,Male,1995-01-01,267.0113707,274.3097309,255.0625191
2326,North Dakota,Male,1996-01-01,260.9414244,268.3814914,249.2055591
2327,North Dakota,Male,1997-01-01,254.2208458,261.588795,243.3702818
2328,North Dakota,Male,1998-01-01,253.7021428,260.6597502,243.2948221
2329,North Dakota,Male,1999-01-01,253.1539777,260.3984393,243.6532826
2330,North Dakota,Male,2000-01-01,251.702942,259.7884773,242.9466825
2331,North Dakota,Male,2001-01-01,250.9596753,259.3472332,243.0578004
2332,North Dakota,Male,2002-01-01,248.556012,257.1157479,240.6759253
2333,North Dakota,Male,2003-01-01,245.530319,254.7873574,238.121594
2334,North Dakota,Male,2004-01-01,236.2896075,245.4726855,229.2138731
2335,North Dakota,Male,2005-01-01,234.547033,244.5978498,228.1548349
2336,North Dakota,Male,2006-01-01,232.409627,242.4015058,225.7171203
2337,North Dakota,Male,2007-01-01,226.6157872,237.4839324,219.8540242
2338,North Dakota,Male,2008-01-01,226.3278094,237.201723,219.9765533
2339,North Dakota,Male,2009-01-01,222.9570963,234.1917736,216.0491516
2340,North Dakota,Male,2010-01-01,220.4948423,231.3842531,213.608268
2341,North Dakota,Male,2011-01-01,219.7535429,231.004624,212.9350639
2342,North Dakota,Male,2012-01-01,217.2422332,228.5754022,209.9248466
2343,North Dakota,Male,2013-01-01,218.1509122,230.2494085,210.6400974
2344,North Dakota,Male,2014-01-01,219.8410767,231.9398909,212.2210423
2345,North Dakota,Female,1980-01-01,168.490814,172.7153588,164.1005053
2346,North Dakota,Female,1981-01-01,167.0647385,171.0846671,162.8599195
2347,North Dakota,Female,1982-01-01,165.9022377,170.04037,161.722374
2348,North Dakota,Female,1983-01-01,166.5849264,170.6359578,162.270575
2349,North Dakota,Female,1984-01-01,167.4697442,171.3514901,163.3002454
2350,North Dakota,Female,1985-01-01,168.3993507,172.4459613,164.0397353
2351,North Dakota,Female,1986-01-01,168.1650091,172.0896499,163.635271
2352,North Dakota,Female,1987-01-01,169.6219851,173.7074114,164.8244384
2353,North Dakota,Female,1988-01-01,170.2544808,174.2448139,165.6939112
2354,North Dakota,Female,1989-01-01,169.1375636,173.4826676,164.2789004
2355,North Dakota,Female,1990-01-01,167.6499173,171.5071161,162.9688507
2356,North Dakota,Female,1991-01-01,168.9343297,172.9169607,164.0418932
2357,North Dakota,Female,1992-01-01,166.8100997,170.9063391,162.3297445
2358,North Dakota,Female,1993-01-01,168.9758514,172.9667819,164.345652
2359,North Dakota,Female,1994-01-01,169.2905807,173.347509,164.6958476
2360,North Dakota,Female,1995-01-01,170.9433883,175.0925769,166.5748461
2361,North Dakota,Female,1996-01-01,168.1047535,172.2693443,163.7600905
2362,North Dakota,Female,1997-01-01,166.764959,170.6378329,162.5175855
2363,North Dakota,Female,1998-01-01,164.7744068,168.7804979,160.8262597
2364,North Dakota,Female,1999-01-01,166.3802175,170.1705769,162.305568
2365,North Dakota,Female,2000-01-01,165.6093599,169.7284427,161.4792312
2366,North Dakota,Female,2001-01-01,166.8142617,170.815157,162.5870839
2367,North Dakota,Female,2002-01-01,165.6056248,169.7469917,161.4245214
2368,North Dakota,Female,2003-01-01,163.9947786,167.9595546,160.1977247
2369,North Dakota,Female,2004-01-01,159.0880273,163.25599,154.9575506
2370,North Dakota,Female,2005-01-01,159.5612229,163.5143327,155.3967036
2371,North Dakota,Female,2006-01-01,158.5084527,162.3590896,154.6138401
2372,North Dakota,Female,2007-01-01,154.3465185,158.2460068,150.3913105
2373,North Dakota,Female,2008-01-01,153.5403637,157.862468,149.6335515
2374,North Dakota,Female,2009-01-01,151.8925625,155.9964664,147.8516544
2375,North Dakota,Female,2010-01-01,150.5462999,154.8613653,146.5060267
2376,North Dakota,Female,2011-01-01,150.1749541,154.6588101,146.0568365
2377,North Dakota,Female,2012-01-01,149.8450667,154.2992455,145.7911146
2378,North Dakota,Female,2013-01-01,149.0157372,153.739496,144.8070123
2379,North Dakota,Female,2014-01-01,150.0924647,155.0602017,145.6586333
2380,Ohio,Male,1980-01-01,336.9247857,347.341902,326.5526145
2381,Ohio,Male,1981-01-01,332.0965992,342.2726967,322.1638114
2382,Ohio,Male,1982-01-01,327.4238873,337.2269767,316.7934703
2383,Ohio,Male,1983-01-01,328.1013414,337.6607504,317.4291714
2384,Ohio,Male,1984-01-01,327.24134,337.6202968,316.5036663
2385,Ohio,Male,1985-01-01,329.6541788,339.5244679,318.1780065
2386,Ohio,Male,1986-01-01,331.3196571,339.5722684,319.7838257
2387,Ohio,Male,1987-01-01,326.985382,335.3174774,315.4194747
2388,Ohio,Male,1988-01-01,326.7042424,334.0242159,315.0547063
2389,Ohio,Male,1989-01-01,322.9653734,329.9980924,310.5328965
2390,Ohio,Male,1990-01-01,320.4948598,327.9679144,307.8345939
2391,Ohio,Male,1991-01-01,319.1143313,326.3536899,305.7739669
2392,Ohio,Male,1992-01-01,314.3747502,321.600864,301.2651352
2393,Ohio,Male,1993-01-01,319.4298314,326.5437829,306.0335093
2394,Ohio,Male,1994-01-01,316.2455419,323.2516797,302.4644209
2395,Ohio,Male,1995-01-01,316.6480001,323.943217,303.1528417
2396,Ohio,Male,1996-01-01,309.9004704,316.5242807,296.3261954
2397,Ohio,Male,1997-01-01,302.3776996,309.2068103,290.0961701
2398,Ohio,Male,1998-01-01,298.27935,304.6490499,286.4970061
2399,Ohio,Male,1999-01-01,296.790921,304.6591393,286.0622967
2400,Ohio,Male,2000-01-01,294.600722,302.6774385,284.8686634
2401,Ohio,Male,2001-01-01,293.0953693,301.953902,284.0523302
2402,Ohio,Male,2002-01-01,290.4059154,299.9312664,281.3838363
2403,Ohio,Male,2003-01-01,284.5800523,294.675758,276.755135
2404,Ohio,Male,2004-01-01,277.300267,287.3888675,269.9210155
2405,Ohio,Male,2005-01-01,275.0335914,285.781339,267.8301204
2406,Ohio,Male,2006-01-01,269.9012813,280.6323111,263.359719
2407,Ohio,Male,2007-01-01,266.4033471,277.1261589,259.7379125
2408,Ohio,Male,2008-01-01,263.1369949,274.5992011,256.294202
