,Location,Sex,Year,Mx
1210,Louisiana,Male,2001-01-01,326.8298052
1211,Louisiana,Male,2002-01-01,322.3644568
1212,Louisiana,Male,2003-01-01,316.7711073
1213,Louisiana,Male,2004-01-01,308.7728946
1214,Louisiana,Male,2005-01-01,305.275941
1215,Louisiana,Male,2006-01-01,301.1185903
1216,Louisiana,Male,2007-01-01,294.7245589
1217,Louisiana,Male,2008-01-01,292.4484245
1218,Louisiana,Male,2009-01-01,287.3128142
1219,Louisiana,Male,2010-01-01,282.6140975
1220,Louisiana,Male,2011-01-01,281.4425846
1221,Louisiana,Male,2012-01-01,279.6813174
1222,Louisiana,Male,2013-01-01,279.2418246
1223,Louisiana,Male,2014-01-01,281.7263842
1224,Louisiana,Female,1980-01-01,194.9699075
1225,Louisiana,Female,1981-01-01,194.2509078
1226,Louisiana,Female,1982-01-01,192.971122
1227,Louisiana,Female,1983-01-01,195.5491714
1228,Louisiana,Female,1984-01-01,196.5339055
1229,Louisiana,Female,1985-01-01,199.6919145
1230,Louisiana,Female,1986-01-01,197.9643035
1231,Louisiana,Female,1987-01-01,198.8724757
1232,Louisiana,Female,1988-01-01,202.8889597
1233,Louisiana,Female,1989-01-01,202.111737
1234,Louisiana,Female,1990-01-01,200.5455159
1235,Louisiana,Female,1991-01-01,202.4382483
1236,Louisiana,Female,1992-01-01,199.3618829
1237,Louisiana,Female,1993-01-01,204.1553309
1238,Louisiana,Female,1994-01-01,203.0937616
1239,Louisiana,Female,1995-01-01,206.022823
1240,Louisiana,Female,1996-01-01,202.6002873
1241,Louisiana,Female,1997-01-01,202.5754886
1242,Louisiana,Female,1998-01-01,199.5965447
1243,Louisiana,Female,1999-01-01,200.6000997
1244,Louisiana,Female,2000-01-01,201.0615773
1245,Louisiana,Female,2001-01-01,201.3715891
1246,Louisiana,Female,2002-01-01,200.037387
1247,Louisiana,Female,2003-01-01,198.6058341
1248,Louisiana,Female,2004-01-01,193.3414956
1249,Louisiana,Female,2005-01-01,194.5268554
1250,Louisiana,Female,2006-01-01,191.9097482
1251,Louisiana,Female,2007-01-01,188.228518
1252,Louisiana,Female,2008-01-01,188.5379834
1253,Louisiana,Female,2009-01-01,187.1063005
1254,Louisiana,Female,2010-01-01,185.4214885
1255,Louisiana,Female,2011-01-01,185.4667945
1256,Louisiana,Female,2012-01-01,185.4893765
1257,Louisiana,Female,2013-01-01,183.9437004
1258,Louisiana,Female,2014-01-01,186.0055509
1259,Maine,Male,1980-01-01,326.6817033
1260,Maine,Male,1981-01-01,320.9872428
1261,Maine,Male,1982-01-01,316.8617718
1262,Maine,Male,1983-01-01,320.0302906
1263,Maine,Male,1984-01-01,317.6995567
1264,Maine,Male,1985-01-01,324.9803415
1265,Maine,Male,1986-01-01,321.7434881
1266,Maine,Male,1987-01-01,321.6866462
1267,Maine,Male,1988-01-01,321.9985889
1268,Maine,Male,1989-01-01,318.8681713
1269,Maine,Male,1990-01-01,314.9858873
1270,Maine,Male,1991-01-01,313.3942171
1271,Maine,Male,1992-01-01,310.0072739
1272,Maine,Male,1993-01-01,313.6605102
1273,Maine,Male,1994-01-01,311.4661406
1274,Maine,Male,1995-01-01,312.6079848
1275,Maine,Male,1996-01-01,303.1020735
1276,Maine,Male,1997-01-01,295.761955
1277,Maine,Male,1998-01-01,293.6672268
1278,Maine,Male,1999-01-01,290.6493305
1279,Maine,Male,2000-01-01,288.5363692
1280,Maine,Male,2001-01-01,286.7428153
1281,Maine,Male,2002-01-01,286.4984667
1282,Maine,Male,2003-01-01,277.7917106
1283,Maine,Male,2004-01-01,269.4148013
1284,Maine,Male,2005-01-01,270.3208849
1285,Maine,Male,2006-01-01,264.6152801
1286,Maine,Male,2007-01-01,259.2597981
1287,Maine,Male,2008-01-01,255.6603001
1288,Maine,Male,2009-01-01,251.7344376
1289,Maine,Male,2010-01-01,250.014704
1290,Maine,Male,2011-01-01,249.182075
1291,Maine,Male,2012-01-01,245.1901754
1292,Maine,Male,2013-01-01,246.0631638
1293,Maine,Male,2014-01-01,246.5469386
1294,Maine,Female,1980-01-01,190.3405176
1295,Maine,Female,1981-01-01,187.7273289
1296,Maine,Female,1982-01-01,188.4562853
1297,Maine,Female,1983-01-01,189.1745489
1298,Maine,Female,1984-01-01,190.3263701
1299,Maine,Female,1985-01-01,191.3695843
1300,Maine,Female,1986-01-01,192.9775834
1301,Maine,Female,1987-01-01,193.5526949
1302,Maine,Female,1988-01-01,194.723988
1303,Maine,Female,1989-01-01,193.9219166
1304,Maine,Female,1990-01-01,191.1079328
1305,Maine,Female,1991-01-01,193.5711985
1306,Maine,Female,1992-01-01,191.1793012
1307,Maine,Female,1993-01-01,194.4656188
1308,Maine,Female,1994-01-01,194.8863625
1309,Maine,Female,1995-01-01,196.374398
1310,Maine,Female,1996-01-01,193.5113588
1311,Maine,Female,1997-01-01,192.519022
1312,Maine,Female,1998-01-01,189.0711428
1313,Maine,Female,1999-01-01,191.7684424
1314,Maine,Female,2000-01-01,191.7267811
1315,Maine,Female,2001-01-01,192.0668184
1316,Maine,Female,2002-01-01,190.7893953
1317,Maine,Female,2003-01-01,190.4504836
1318,Maine,Female,2004-01-01,184.4653653
1319,Maine,Female,2005-01-01,185.5560908
1320,Maine,Female,2006-01-01,182.8605623
1321,Maine,Female,2007-01-01,178.9475724
1322,Maine,Female,2008-01-01,177.4579812
1323,Maine,Female,2009-01-01,177.2993664
1324,Maine,Female,2010-01-01,175.802897
1325,Maine,Female,2011-01-01,175.9208827
1326,Maine,Female,2012-01-01,175.0809634
1327,Maine,Female,2013-01-01,174.3415885
1328,Maine,Female,2014-01-01,175.128334
1329,Maryland,Male,1980-01-01,364.4278341
1330,Maryland,Male,1981-01-01,359.44585
1331,Maryland,Male,1982-01-01,355.7473215
1332,Maryland,Male,1983-01-01,351.8902046
1333,Maryland,Male,1984-01-01,351.4075754
1334,Maryland,Male,1985-01-01,350.5832466
1335,Maryland,Male,1986-01-01,349.5646269
1336,Maryland,Male,1987-01-01,347.6939159
1337,Maryland,Male,1988-01-01,344.1900204
1338,Maryland,Male,1989-01-01,340.1819569
1339,Maryland,Male,1990-01-01,335.4911005
1340,Maryland,Male,1991-01-01,329.8585717
1341,Maryland,Male,1992-01-01,322.913581
1342,Maryland,Male,1993-01-01,323.071076
1343,Maryland,Male,1994-01-01,320.0058
1344,Maryland,Male,1995-01-01,321.1346317
1345,Maryland,Male,1996-01-01,311.5310328
1346,Maryland,Male,1997-01-01,297.9075651
1347,Maryland,Male,1998-01-01,292.9242744
1348,Maryland,Male,1999-01-01,288.6939969
1349,Maryland,Male,2000-01-01,282.322253
1350,Maryland,Male,2001-01-01,279.1614587
1351,Maryland,Male,2002-01-01,274.3645422
1352,Maryland,Male,2003-01-01,268.4259665
1353,Maryland,Male,2004-01-01,257.1243222
1354,Maryland,Male,2005-01-01,255.9953203
1355,Maryland,Male,2006-01-01,249.5546227
1356,Maryland,Male,2007-01-01,243.7819221
1357,Maryland,Male,2008-01-01,239.6158759
1358,Maryland,Male,2009-01-01,235.8497725
1359,Maryland,Male,2010-01-01,227.9026151
1360,Maryland,Male,2011-01-01,224.9786259
1361,Maryland,Male,2012-01-01,222.9326286
1362,Maryland,Male,2013-01-01,221.4121024
1363,Maryland,Male,2014-01-01,222.8577667
1364,Maryland,Female,1980-01-01,210.3093136
1365,Maryland,Female,1981-01-01,208.9275245
1366,Maryland,Female,1982-01-01,208.3676597
1367,Maryland,Female,1983-01-01,207.3692408
1368,Maryland,Female,1984-01-01,208.2582252
1369,Maryland,Female,1985-01-01,209.0657681
1370,Maryland,Female,1986-01-01,208.6860763
1371,Maryland,Female,1987-01-01,208.7335249
1372,Maryland,Female,1988-01-01,210.0540443
1373,Maryland,Female,1989-01-01,206.0786863
1374,Maryland,Female,1990-01-01,204.1072147
1375,Maryland,Female,1991-01-01,201.9170489
1376,Maryland,Female,1992-01-01,202.0666934
1377,Maryland,Female,1993-01-01,202.3936306
1378,Maryland,Female,1994-01-01,201.1475767
1379,Maryland,Female,1995-01-01,201.8192434
1380,Maryland,Female,1996-01-01,197.1194454
1381,Maryland,Female,1997-01-01,196.8941163
1382,Maryland,Female,1998-01-01,192.9391556
1383,Maryland,Female,1999-01-01,190.5045791
1384,Maryland,Female,2000-01-01,190.630428
1385,Maryland,Female,2001-01-01,190.1065501
1386,Maryland,Female,2002-01-01,188.3080609
1387,Maryland,Female,2003-01-01,184.8814379
1388,Maryland,Female,2004-01-01,178.8077255
1389,Maryland,Female,2005-01-01,177.5340552
1390,Maryland,Female,2006-01-01,177.3855031
1391,Maryland,Female,2007-01-01,171.1072389
1392,Maryland,Female,2008-01-01,169.221172
1393,Maryland,Female,2009-01-01,168.6390132
1394,Maryland,Female,2010-01-01,165.1294897
1395,Maryland,Female,2011-01-01,163.5838097
1396,Maryland,Female,2012-01-01,163.0183339
1397,Maryland,Female,2013-01-01,161.339808
1398,Maryland,Female,2014-01-01,162.1582426
1399,Massachusetts,Male,1980-01-01,333.8210188
1400,Massachusetts,Male,1981-01-01,327.9188885
1401,Massachusetts,Male,1982-01-01,322.5191392
1402,Massachusetts,Male,1983-01-01,325.5276512
1403,Massachusetts,Male,1984-01-01,324.4992899
1404,Massachusetts,Male,1985-01-01,324.3101872
1405,Massachusetts,Male,1986-01-01,324.380457
1406,Massachusetts,Male,1987-01-01,324.8487474
1407,Massachusetts,Male,1988-01-01,320.6779178
1408,Massachusetts,Male,1989-01-01,320.1420255
1409,Massachusetts,Male,1990-01-01,311.0969412
1410,Massachusetts,Male,1991-01-01,308.9893974
1411,Massachusetts,Male,1992-01-01,310.2860133
1412,Massachusetts,Male,1993-01-01,305.8294507
1413,Massachusetts,Male,1994-01-01,305.1065403
1414,Massachusetts,Male,1995-01-01,305.0829587
1415,Massachusetts,Male,1996-01-01,297.9597473
1416,Massachusetts,Male,1997-01-01,285.8586664
1417,Massachusetts,Male,1998-01-01,286.0737625
1418,Massachusetts,Male,1999-01-01,282.221195
1419,Massachusetts,Male,2000-01-01,280.3405851
1420,Massachusetts,Male,2001-01-01,274.0469534
1421,Massachusetts,Male,2002-01-01,273.0709597
1422,Massachusetts,Male,2003-01-01,267.0559741
1423,Massachusetts,Male,2004-01-01,257.8956164
1424,Massachusetts,Male,2005-01-01,253.1727997
1425,Massachusetts,Male,2006-01-01,251.707641
1426,Massachusetts,Male,2007-01-01,243.1948631
1427,Massachusetts,Male,2008-01-01,239.9441617
1428,Massachusetts,Male,2009-01-01,234.4455706
1429,Massachusetts,Male,2010-01-01,232.3812029
1430,Massachusetts,Male,2011-01-01,231.0464073
1431,Massachusetts,Male,2012-01-01,225.8654287
1432,Massachusetts,Male,2013-01-01,225.0001508
1433,Massachusetts,Male,2014-01-01,230.0120412
1434,Massachusetts,Female,1980-01-01,202.0737351
1435,Massachusetts,Female,1981-01-01,197.7034088
1436,Massachusetts,Female,1982-01-01,197.0706218
1437,Massachusetts,Female,1983-01-01,198.7319046
1438,Massachusetts,Female,1984-01-01,200.9549899
1439,Massachusetts,Female,1985-01-01,200.7393841
1440,Massachusetts,Female,1986-01-01,200.9369495
1441,Massachusetts,Female,1987-01-01,201.5769767
1442,Massachusetts,Female,1988-01-01,201.9985156
1443,Massachusetts,Female,1989-01-01,199.4010686
1444,Massachusetts,Female,1990-01-01,196.5379433
1445,Massachusetts,Female,1991-01-01,198.0181988
1446,Massachusetts,Female,1992-01-01,196.5737579
1447,Massachusetts,Female,1993-01-01,199.529684
1448,Massachusetts,Female,1994-01-01,197.0665492
1449,Massachusetts,Female,1995-01-01,199.3704157
1450,Massachusetts,Female,1996-01-01,195.1900152
1451,Massachusetts,Female,1997-01-01,193.5208515
1452,Massachusetts,Female,1998-01-01,190.9772461
1453,Massachusetts,Female,1999-01-01,189.1859212
1454,Massachusetts,Female,2000-01-01,189.4818756
1455,Massachusetts,Female,2001-01-01,190.397396
1456,Massachusetts,Female,2002-01-01,188.382521
1457,Massachusetts,Female,2003-01-01,184.6504592
1458,Massachusetts,Female,2004-01-01,179.6514723
1459,Massachusetts,Female,2005-01-01,178.3887593
1460,Massachusetts,Female,2006-01-01,177.6936361
1461,Massachusetts,Female,2007-01-01,171.0816675
1462,Massachusetts,Female,2008-01-01,169.8877547
1463,Massachusetts,Female,2009-01-01,170.2973262
1464,Massachusetts,Female,2010-01-01,165.5362509
1465,Massachusetts,Female,2011-01-01,165.7851464
1466,Massachusetts,Female,2012-01-01,164.729987
1467,Massachusetts,Female,2013-01-01,163.4138915
1468,Massachusetts,Female,2014-01-01,163.4237755
1469,Michigan,Male,1980-01-01,316.3707726
1470,Michigan,Male,1981-01-01,312.4430788
1471,Michigan,Male,1982-01-01,309.527295
1472,Michigan,Male,1983-01-01,310.9061731
1473,Michigan,Male,1984-01-01,309.2747773
1474,Michigan,Male,1985-01-01,311.6599955
1475,Michigan,Male,1986-01-01,311.9719623
1476,Michigan,Male,1987-01-01,307.2024335
1477,Michigan,Male,1988-01-01,308.1197684
1478,Michigan,Male,1989-01-01,305.3536241
1479,Michigan,Male,1990-01-01,302.5469206
1480,Michigan,Male,1991-01-01,302.1010066
1481,Michigan,Male,1992-01-01,298.6779156
1482,Michigan,Male,1993-01-01,298.9444674
1483,Michigan,Male,1994-01-01,299.5845228
1484,Michigan,Male,1995-01-01,296.3088942
1485,Michigan,Male,1996-01-01,289.5076674
1486,Michigan,Male,1997-01-01,281.6273484
1487,Michigan,Male,1998-01-01,281.3537407
1488,Michigan,Male,1999-01-01,279.9065893
1489,Michigan,Male,2000-01-01,276.4832498
1490,Michigan,Male,2001-01-01,274.098579
1491,Michigan,Male,2002-01-01,271.7673747
1492,Michigan,Male,2003-01-01,265.5314598
1493,Michigan,Male,2004-01-01,257.3044398
1494,Michigan,Male,2005-01-01,255.7737924
1495,Michigan,Male,2006-01-01,252.5008737
1496,Michigan,Male,2007-01-01,247.1335847
1497,Michigan,Male,2008-01-01,244.6171828
1498,Michigan,Male,2009-01-01,242.1723458
1499,Michigan,Male,2010-01-01,239.490085
1500,Michigan,Male,2011-01-01,237.7708893
1501,Michigan,Male,2012-01-01,235.7693373
1502,Michigan,Male,2013-01-01,234.4658515
1503,Michigan,Male,2014-01-01,239.8521794
1504,Michigan,Female,1980-01-01,189.9749501
1505,Michigan,Female,1981-01-01,192.0233048
1506,Michigan,Female,1982-01-01,190.7283299
1507,Michigan,Female,1983-01-01,191.0244219
1508,Michigan,Female,1984-01-01,190.4740883
1509,Michigan,Female,1985-01-01,192.8842917
1510,Michigan,Female,1986-01-01,191.7551503
1511,Michigan,Female,1987-01-01,192.998073
1512,Michigan,Female,1988-01-01,195.1839971
1513,Michigan,Female,1989-01-01,194.435711
1514,Michigan,Female,1990-01-01,191.4062603
1515,Michigan,Female,1991-01-01,194.5121428
1516,Michigan,Female,1992-01-01,189.8260134
1517,Michigan,Female,1993-01-01,192.4830197
1518,Michigan,Female,1994-01-01,193.1413758
1519,Michigan,Female,1995-01-01,194.2649948
1520,Michigan,Female,1996-01-01,191.6436799
1521,Michigan,Female,1997-01-01,189.270691
1522,Michigan,Female,1998-01-01,186.6715724
1523,Michigan,Female,1999-01-01,189.7670644
1524,Michigan,Female,2000-01-01,187.4096273
1525,Michigan,Female,2001-01-01,187.8759831
1526,Michigan,Female,2002-01-01,186.8320125
1527,Michigan,Female,2003-01-01,183.6249693
1528,Michigan,Female,2004-01-01,178.4544965
1529,Michigan,Female,2005-01-01,179.7775751
1530,Michigan,Female,2006-01-01,179.2405959
1531,Michigan,Female,2007-01-01,175.4127726
1532,Michigan,Female,2008-01-01,174.5620206
1533,Michigan,Female,2009-01-01,173.0840521
1534,Michigan,Female,2010-01-01,171.8322224
1535,Michigan,Female,2011-01-01,171.0415801
1536,Michigan,Female,2012-01-01,170.4519945
1537,Michigan,Female,2013-01-01,169.3441589
1538,Michigan,Female,2014-01-01,171.9366008
1539,Minnesota,Male,1980-01-01,274.4220984
1540,Minnesota,Male,1981-01-01,271.6065725
1541,Minnesota,Male,1982-01-01,268.4608655
1542,Minnesota,Male,1983-01-01,269.0158838
1543,Minnesota,Male,1984-01-01,272.6443263
1544,Minnesota,Male,1985-01-01,273.4176554
1545,Minnesota,Male,1986-01-01,277.2698375
1546,Minnesota,Male,1987-01-01,274.9172152
1547,Minnesota,Male,1988-01-01,275.6038559
1548,Minnesota,Male,1989-01-01,274.5183319
1549,Minnesota,Male,1990-01-01,271.1642437
1550,Minnesota,Male,1991-01-01,269.5074199
1551,Minnesota,Male,1992-01-01,268.3917506
1552,Minnesota,Male,1993-01-01,269.7813982
1553,Minnesota,Male,1994-01-01,270.1456598
1554,Minnesota,Male,1995-01-01,269.7299389
1555,Minnesota,Male,1996-01-01,264.3183656
1556,Minnesota,Male,1997-01-01,257.9965139
1557,Minnesota,Male,1998-01-01,256.092231
1558,Minnesota,Male,1999-01-01,255.3732785
1559,Minnesota,Male,2000-01-01,253.5871294
1560,Minnesota,Male,2001-01-01,251.4259092
1561,Minnesota,Male,2002-01-01,249.2968512
1562,Minnesota,Male,2003-01-01,244.1772315
1563,Minnesota,Male,2004-01-01,237.6577523
1564,Minnesota,Male,2005-01-01,234.3044826
1565,Minnesota,Male,2006-01-01,231.7295761
1566,Minnesota,Male,2007-01-01,228.653293
1567,Minnesota,Male,2008-01-01,225.8885098
1568,Minnesota,Male,2009-01-01,224.0137079
1569,Minnesota,Male,2010-01-01,220.830513
1570,Minnesota,Male,2011-01-01,219.9200006
1571,Minnesota,Male,2012-01-01,217.1453938
1572,Minnesota,Male,2013-01-01,217.0438126
1573,Minnesota,Male,2014-01-01,219.8341586
1574,Minnesota,Female,1980-01-01,168.4485429
1575,Minnesota,Female,1981-01-01,167.4345195
1576,Minnesota,Female,1982-01-01,166.8396495
1577,Minnesota,Female,1983-01-01,167.7052994
1578,Minnesota,Female,1984-01-01,170.4320681
1579,Minnesota,Female,1985-01-01,171.2929523
1580,Minnesota,Female,1986-01-01,171.4689216
1581,Minnesota,Female,1987-01-01,173.0511928
1582,Minnesota,Female,1988-01-01,174.6671398
1583,Minnesota,Female,1989-01-01,171.6554927
1584,Minnesota,Female,1990-01-01,170.7422825
1585,Minnesota,Female,1991-01-01,172.468572
1586,Minnesota,Female,1992-01-01,171.2827378
1587,Minnesota,Female,1993-01-01,172.7909058
1588,Minnesota,Female,1994-01-01,173.3155534
1589,Minnesota,Female,1995-01-01,176.0900285
1590,Minnesota,Female,1996-01-01,174.6135006
1591,Minnesota,Female,1997-01-01,172.5939815
1592,Minnesota,Female,1998-01-01,170.8181433
1593,Minnesota,Female,1999-01-01,171.9229814
1594,Minnesota,Female,2000-01-01,172.2957402
1595,Minnesota,Female,2001-01-01,172.4417558
1596,Minnesota,Female,2002-01-01,172.1866499
1597,Minnesota,Female,2003-01-01,170.5649149
1598,Minnesota,Female,2004-01-01,166.0650294
1599,Minnesota,Female,2005-01-01,166.0380767
1600,Minnesota,Female,2006-01-01,165.1907203
1601,Minnesota,Female,2007-01-01,161.6002203
1602,Minnesota,Female,2008-01-01,162.8871882
1603,Minnesota,Female,2009-01-01,160.4543294
1604,Minnesota,Female,2010-01-01,159.6817083
1605,Minnesota,Female,2011-01-01,159.3552226
1606,Minnesota,Female,2012-01-01,158.2506857
1607,Minnesota,Female,2013-01-01,157.764074
1608,Minnesota,Female,2014-01-01,158.7701483
1609,Mississippi,Male,1980-01-01,352.040893
1610,Mississippi,Male,1981-01-01,348.8802505
1611,Mississippi,Male,1982-01-01,345.6091616
1612,Mississippi,Male,1983-01-01,347.733909
1613,Mississippi,Male,1984-01-01,348.4612845
1614,Mississippi,Male,1985-01-01,352.5789618
1615,Mississippi,Male,1986-01-01,353.4286685
1616,Mississippi,Male,1987-01-01,353.1551224
1617,Mississippi,Male,1988-01-01,354.9010331
1618,Mississippi,Male,1989-01-01,353.9875318
1619,Mississippi,Male,1990-01-01,349.8206499
1620,Mississippi,Male,1991-01-01,350.8482091
1621,Mississippi,Male,1992-01-01,349.7578626
1622,Mississippi,Male,1993-01-01,353.3595148
1623,Mississippi,Male,1994-01-01,353.4365791
1624,Mississippi,Male,1995-01-01,356.1035508
1625,Mississippi,Male,1996-01-01,348.5925591
1626,Mississippi,Male,1997-01-01,341.10617
1627,Mississippi,Male,1998-01-01,340.0497392
1628,Mississippi,Male,1999-01-01,339.5740094
1629,Mississippi,Male,2000-01-01,336.820947
1630,Mississippi,Male,2001-01-01,333.5927838
1631,Mississippi,Male,2002-01-01,332.4522089
1632,Mississippi,Male,2003-01-01,327.3754419
1633,Mississippi,Male,2004-01-01,318.4182696
1634,Mississippi,Male,2005-01-01,318.1757599
1635,Mississippi,Male,2006-01-01,315.0403613
1636,Mississippi,Male,2007-01-01,309.5845362
1637,Mississippi,Male,2008-01-01,306.9437347
1638,Mississippi,Male,2009-01-01,302.9290328
1639,Mississippi,Male,2010-01-01,299.4214235
1640,Mississippi,Male,2011-01-01,299.8466144
1641,Mississippi,Male,2012-01-01,297.9398217
1642,Mississippi,Male,2013-01-01,299.5305306
1643,Mississippi,Male,2014-01-01,302.6887651
1644,Mississippi,Female,1980-01-01,180.1855864
1645,Mississippi,Female,1981-01-01,179.2391603
1646,Mississippi,Female,1982-01-01,179.0910345
1647,Mississippi,Female,1983-01-01,180.2039244
1648,Mississippi,Female,1984-01-01,182.443999
1649,Mississippi,Female,1985-01-01,184.2170023
1650,Mississippi,Female,1986-01-01,185.241596
1651,Mississippi,Female,1987-01-01,186.5973287
1652,Mississippi,Female,1988-01-01,189.2001569
1653,Mississippi,Female,1989-01-01,188.8655559
1654,Mississippi,Female,1990-01-01,188.0134406
1655,Mississippi,Female,1991-01-01,190.3669034
1656,Mississippi,Female,1992-01-01,188.3175054
1657,Mississippi,Female,1993-01-01,192.5881368
1658,Mississippi,Female,1994-01-01,193.0778089
1659,Mississippi,Female,1995-01-01,195.3414152
1660,Mississippi,Female,1996-01-01,192.9600641
1661,Mississippi,Female,1997-01-01,192.9213001
1662,Mississippi,Female,1998-01-01,190.7646236
1663,Mississippi,Female,1999-01-01,192.7599451
1664,Mississippi,Female,2000-01-01,192.7065626
1665,Mississippi,Female,2001-01-01,193.5250807
1666,Mississippi,Female,2002-01-01,193.3352218
1667,Mississippi,Female,2003-01-01,192.1019756
1668,Mississippi,Female,2004-01-01,187.8937948
1669,Mississippi,Female,2005-01-01,189.2379397
1670,Mississippi,Female,2006-01-01,188.6353649
1671,Mississippi,Female,2007-01-01,184.8543662
1672,Mississippi,Female,2008-01-01,184.1536049
1673,Mississippi,Female,2009-01-01,184.6690901
1674,Mississippi,Female,2010-01-01,183.2245122
1675,Mississippi,Female,2011-01-01,183.702344
1676,Mississippi,Female,2012-01-01,184.3557056
1677,Mississippi,Female,2013-01-01,183.1990446
1678,Mississippi,Female,2014-01-01,185.335644
1679,Missouri,Male,1980-01-01,327.5105945
1680,Missouri,Male,1981-01-01,323.9166346
1681,Missouri,Male,1982-01-01,318.6332977
1682,Missouri,Male,1983-01-01,319.65164
1683,Missouri,Male,1984-01-01,318.7449277
1684,Missouri,Male,1985-01-01,323.3087414
1685,Missouri,Male,1986-01-01,323.6729984
1686,Missouri,Male,1987-01-01,320.1101963
1687,Missouri,Male,1988-01-01,319.9640124
1688,Missouri,Male,1989-01-01,319.3938649
1689,Missouri,Male,1990-01-01,313.9630302
1690,Missouri,Male,1991-01-01,312.1601557
1691,Missouri,Male,1992-01-01,310.4830267
1692,Missouri,Male,1993-01-01,313.1434798
1693,Missouri,Male,1994-01-01,310.5130087
1694,Missouri,Male,1995-01-01,311.7441896
1695,Missouri,Male,1996-01-01,301.7656041
1696,Missouri,Male,1997-01-01,295.5767313
1697,Missouri,Male,1998-01-01,296.6225554
1698,Missouri,Male,1999-01-01,291.1412528
1699,Missouri,Male,2000-01-01,288.9427447
1700,Missouri,Male,2001-01-01,286.42092
1701,Missouri,Male,2002-01-01,285.4598866
1702,Missouri,Male,2003-01-01,279.7297091
1703,Missouri,Male,2004-01-01,272.2625495
1704,Missouri,Male,2005-01-01,269.2995707
1705,Missouri,Male,2006-01-01,266.5446396
1706,Missouri,Male,2007-01-01,260.0577843
1707,Missouri,Male,2008-01-01,258.3063076
1708,Missouri,Male,2009-01-01,254.2019402
1709,Missouri,Male,2010-01-01,249.8768158
1710,Missouri,Male,2011-01-01,249.0770865
1711,Missouri,Male,2012-01-01,249.2236212
1712,Missouri,Male,2013-01-01,247.5525182
1713,Missouri,Male,2014-01-01,251.5029153
1714,Missouri,Female,1980-01-01,189.8818863
1715,Missouri,Female,1981-01-01,188.2013881
1716,Missouri,Female,1982-01-01,187.2816487
1717,Missouri,Female,1983-01-01,188.7732077
1718,Missouri,Female,1984-01-01,189.7017477
1719,Missouri,Female,1985-01-01,191.0312622
1720,Missouri,Female,1986-01-01,190.7801594
1721,Missouri,Female,1987-01-01,193.1767111
1722,Missouri,Female,1988-01-01,191.162555
1723,Missouri,Female,1989-01-01,191.8194838
1724,Missouri,Female,1990-01-01,190.9109233
1725,Missouri,Female,1991-01-01,192.6198602
1726,Missouri,Female,1992-01-01,189.566997
1727,Missouri,Female,1993-01-01,192.9397253
1728,Missouri,Female,1994-01-01,193.9728463
1729,Missouri,Female,1995-01-01,195.8958119
1730,Missouri,Female,1996-01-01,191.4140515
1731,Missouri,Female,1997-01-01,191.3877543
1732,Missouri,Female,1998-01-01,190.0452743
1733,Missouri,Female,1999-01-01,190.7879388
1734,Missouri,Female,2000-01-01,188.673555
1735,Missouri,Female,2001-01-01,191.5751431
1736,Missouri,Female,2002-01-01,189.4119089
1737,Missouri,Female,2003-01-01,187.4672729
1738,Missouri,Female,2004-01-01,182.8905229
1739,Missouri,Female,2005-01-01,182.3711399
1740,Missouri,Female,2006-01-01,182.9565418
1741,Missouri,Female,2007-01-01,177.5086339
1742,Missouri,Female,2008-01-01,178.1606797
1743,Missouri,Female,2009-01-01,176.827201
1744,Missouri,Female,2010-01-01,175.5405743
1745,Missouri,Female,2011-01-01,174.8999042
1746,Missouri,Female,2012-01-01,174.8951958
1747,Missouri,Female,2013-01-01,174.1918546
1748,Missouri,Female,2014-01-01,175.5410204
1749,Montana,Male,1980-01-01,287.6674066
1750,Montana,Male,1981-01-01,284.7745642
1751,Montana,Male,1982-01-01,280.2252954
1752,Montana,Male,1983-01-01,279.7875041
1753,Montana,Male,1984-01-01,279.2453632
1754,Montana,Male,1985-01-01,281.4311133
1755,Montana,Male,1986-01-01,281.8303928
1756,Montana,Male,1987-01-01,279.1687231
1757,Montana,Male,1988-01-01,279.0118503
1758,Montana,Male,1989-01-01,277.4560988
1759,Montana,Male,1990-01-01,273.2948432
1760,Montana,Male,1991-01-01,272.6263221
1761,Montana,Male,1992-01-01,269.5438473
1762,Montana,Male,1993-01-01,273.0317522
1763,Montana,Male,1994-01-01,271.1439669
1764,Montana,Male,1995-01-01,270.5744375
1765,Montana,Male,1996-01-01,264.2195932
1766,Montana,Male,1997-01-01,257.75148
1767,Montana,Male,1998-01-01,256.2402992
1768,Montana,Male,1999-01-01,254.3741182
1769,Montana,Male,2000-01-01,252.2405369
1770,Montana,Male,2001-01-01,250.4556615
1771,Montana,Male,2002-01-01,247.677081
1772,Montana,Male,2003-01-01,243.8297827
1773,Montana,Male,2004-01-01,235.5322433
1774,Montana,Male,2005-01-01,234.3639035
1775,Montana,Male,2006-01-01,230.512931
1776,Montana,Male,2007-01-01,225.4407901
1777,Montana,Male,2008-01-01,222.731477
1778,Montana,Male,2009-01-01,218.8225245
1779,Montana,Male,2010-01-01,216.3865121
1780,Montana,Male,2011-01-01,215.791612
1781,Montana,Male,2012-01-01,214.0832702
1782,Montana,Male,2013-01-01,214.0551884
1783,Montana,Male,2014-01-01,215.2467682
1784,Montana,Female,1980-01-01,173.4123995
